Area Code,Area Code (M49),Area,Source Code,Source,Indicator Code,Indicator,Sex Code,Sex,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,1,Total,6173,Value,2017,2017,No,30.320000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,1,Total,6173,Value,2018,2018,No,32.650000,B,Job coverage: Main job currently held | Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,1,Total,6173,Value,2019,2019,No,34.570000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,1,Total,6173,Value,2020,2020,No,40.650000,B,Job coverage: Main job currently held | Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,1,Total,6173,Value,2021,2021,No,36.470000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,1,Total,6173,Value,2022,2022,No,36.950000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,1,Total,6173,Value,2023,2023,No,36.740000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,1,Total,6173,Value,2024,2024,No,36.750000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,1,Total,6173,Value,2025,2025,No,35.190000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,2,Male,6173,Value,2005,2005,No,36.890000,B,Job coverage: Main job currently held | Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,2,Male,6173,Value,2006,2006,No,36.310000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,2,Male,6173,Value,2007,2007,No,35.620000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,2,Male,6173,Value,2008,2008,No,32.640000,B,Job coverage: Main job currently held | Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,2,Male,6173,Value,2009,2009,No,32.630000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,2,Male,6173,Value,2010,2010,No,31.780000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,2,Male,6173,Value,2011,2011,No,34.860000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,2,Male,6173,Value,2012,2012,No,36.360000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,2,Male,6173,Value,2013,2013,No,31.860000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,2,Male,6173,Value,2014,2014,No,30.830000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,2,Male,6173,Value,2015,2015,No,31.800000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,2,Male,6173,Value,2016,2016,No,32.630000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,2,Male,6173,Value,2017,2017,No,32.240000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,2,Male,6173,Value,2018,2018,No,35.140000,B,Job coverage: Main job currently held | Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,2,Male,6173,Value,2019,2019,No,35.920000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,2,Male,6173,Value,2020,2020,No,42.350000,B,Job coverage: Main job currently held | Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,2,Male,6173,Value,2021,2021,No,37.760000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,2,Male,6173,Value,2022,2022,No,37.950000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,2,Male,6173,Value,2023,2023,No,37.580000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,2,Male,6173,Value,2024,2024,No,37.640000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,2,Male,6173,Value,2025,2025,No,36.260000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,3,Female,6173,Value,2005,2005,No,21.710000,B,Job coverage: Main job currently held | Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,3,Female,6173,Value,2006,2006,No,19.440000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,3,Female,6173,Value,2007,2007,No,23.690000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,3,Female,6173,Value,2008,2008,No,21.350000,B,Job coverage: Main job currently held | Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,3,Female,6173,Value,2009,2009,No,18.090000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,3,Female,6173,Value,2010,2010,No,18.940000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,3,Female,6173,Value,2011,2011,No,21.560000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,3,Female,6173,Value,2012,2012,No,20.190000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,3,Female,6173,Value,2013,2013,No,19.540000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,3,Female,6173,Value,2014,2014,No,15.780000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,3,Female,6173,Value,2015,2015,No,20.000000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,3,Female,6173,Value,2016,2016,No,16.280000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,3,Female,6173,Value,2017,2017,No,15.720000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,3,Female,6173,Value,2018,2018,No,17.660000,B,Job coverage: Main job currently held | Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,3,Female,6173,Value,2019,2019,No,22.730000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,3,Female,6173,Value,2020,2020,No,31.310000,B,Job coverage: Main job currently held | Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,3,Female,6173,Value,2021,2021,No,29.820000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,3,Female,6173,Value,2022,2022,No,27.940000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,3,Female,6173,Value,2023,2023,No,28.820000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,3,Female,6173,Value,2024,2024,No,27.420000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21150,Mean weekly hours actually worked per employed person in agriculture,3,Female,6173,Value,2025,2025,No,26.030000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,1,Total,6173,Value,2005,2005,No,41.280000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,1,Total,6173,Value,2006,2006,No,39.610000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,1,Total,6173,Value,2007,2007,No,39.200000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,1,Total,6173,Value,2008,2008,No,37.550000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,1,Total,6173,Value,2009,2009,No,36.420000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,1,Total,6173,Value,2010,2010,No,35.740000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,1,Total,6173,Value,2011,2011,No,37.760000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,1,Total,6173,Value,2012,2012,No,39.230000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,1,Total,6173,Value,2013,2013,No,37.080000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,1,Total,6173,Value,2014,2014,No,34.100000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,1,Total,6173,Value,2015,2015,No,34.810000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,1,Total,6173,Value,2016,2016,No,36.650000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,1,Total,6173,Value,2017,2017,No,36.270000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,1,Total,6173,Value,2018,2018,No,39.400000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,1,Total,6173,Value,2019,2019,No,39.950000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,1,Total,6173,Value,2020,2020,No,40.030000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,1,Total,6173,Value,2021,2021,No,38.400000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,1,Total,6173,Value,2022,2022,No,38.030000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,1,Total,6173,Value,2023,2023,No,38.320000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,1,Total,6173,Value,2024,2024,No,39.840000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,1,Total,6173,Value,2025,2025,No,36.680000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,2,Male,6173,Value,2005,2005,No,40.950000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,2,Male,6173,Value,2006,2006,No,39.350000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,2,Male,6173,Value,2007,2007,No,38.990000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,2,Male,6173,Value,2008,2008,No,37.390000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,2,Male,6173,Value,2009,2009,No,36.280000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,2,Male,6173,Value,2010,2010,No,35.620000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,2,Male,6173,Value,2011,2011,No,37.800000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,2,Male,6173,Value,2012,2012,No,39.050000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,2,Male,6173,Value,2013,2013,No,36.590000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,2,Male,6173,Value,2014,2014,No,33.840000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,2,Male,6173,Value,2015,2015,No,34.580000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,2,Male,6173,Value,2016,2016,No,36.770000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,2,Male,6173,Value,2017,2017,No,36.340000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,2,Male,6173,Value,2018,2018,No,39.420000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,2,Male,6173,Value,2019,2019,No,39.790000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,2,Male,6173,Value,2020,2020,No,40.430000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,2,Male,6173,Value,2021,2021,No,38.860000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,2,Male,6173,Value,2022,2022,No,38.050000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,2,Male,6173,Value,2023,2023,No,38.350000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,2,Male,6173,Value,2024,2024,No,40.040000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,2,Male,6173,Value,2025,2025,No,36.940000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,3,Female,6173,Value,2005,2005,No,47.320000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,3,Female,6173,Value,2006,2006,No,43.620000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,3,Female,6173,Value,2007,2007,No,41.900000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,3,Female,6173,Value,2008,2008,No,39.660000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,3,Female,6173,Value,2009,2009,No,38.680000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,3,Female,6173,Value,2010,2010,No,37.080000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,3,Female,6173,Value,2011,2011,No,37.170000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,3,Female,6173,Value,2012,2012,No,41.910000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,3,Female,6173,Value,2013,2013,No,43.760000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,3,Female,6173,Value,2014,2014,No,40.040000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,3,Female,6173,Value,2015,2015,No,38.190000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,3,Female,6173,Value,2016,2016,No,34.820000,X,Repository: ILO-STATISTICS - Micro data processing
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,3,Female,6173,Value,2017,2017,No,34.820000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,3,Female,6173,Value,2018,2018,No,39.150000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,3,Female,6173,Value,2019,2019,No,42.400000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,3,Female,6173,Value,2020,2020,No,37.760000,B,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,3,Female,6173,Value,2021,2021,No,35.680000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,3,Female,6173,Value,2022,2022,No,37.750000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,3,Female,6173,Value,2023,2023,No,37.870000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,3,Female,6173,Value,2024,2024,No,36.980000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21151,Mean weekly hours actually worked per employee in agriculture,3,Female,6173,Value,2025,2025,No,33.040000,X,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
95,'340,Honduras,3022,ILOSTAT - Household survey,21155,Share of employment in agriculture in total employment,1,Total,6121,Value,1985,1985,%,1.000000,X,
95,'340,Honduras,3022,ILOSTAT - Household survey,21155,Share of employment in agriculture in total employment,1,Total,6121,Value,1986,1986,%,3.400000,X,
95,'340,Honduras,3022,ILOSTAT - Household survey,21155,Share of employment in agriculture in total employment,1,Total,6121,Value,1987,1987,%,3.300000,X,
95,'340,Honduras,3022,ILOSTAT - Household survey,21155,Share of employment in agriculture in total employment,1,Total,6121,Value,1990,1990,%,50.100000,X,
95,'340,Honduras,3022,ILOSTAT - Household survey,21155,Share of employment in agriculture in total employment,1,Total,6121,Value,1991,1991,%,38.000000,X,
95,'340,Honduras,3022,ILOSTAT - Household survey,21155,Share of employment in agriculture in total employment,1,Total,6121,Value,1992,1992,%,38.200000,X,
95,'340,Honduras,3022,ILOSTAT - Household survey,21155,Share of employment in agriculture in total employment,1,Total,6121,Value,1994,1994,%,37.200000,X,
95,'340,Honduras,3022,ILOSTAT - Household survey,21155,Share of employment in agriculture in total employment,1,Total,6121,Value,1995,1995,%,37.200000,X,
95,'340,Honduras,3022,ILOSTAT - Household survey,21155,Share of employment in agriculture in total employment,1,Total,6121,Value,1996,1996,%,38.300000,X,
95,'340,Honduras,3022,ILOSTAT - Household survey,21155,Share of employment in agriculture in total employment,1,Total,6121,Value,1997,1997,%,37.000000,X,
95,'340,Honduras,3022,ILOSTAT - Household survey,21155,Share of employment in agriculture in total employment,1,Total,6121,Value,1998,1998,%,34.600000,X,
95,'340,Honduras,3022,ILOSTAT - Household survey,21155,Share of employment in agriculture in total employment,1,Total,6121,Value,1999,1999,%,35.100000,X,
95,'340,Honduras,3022,ILOSTAT - Household survey,21155,Share of employment in agriculture in total employment,1,Total,6121,Value,2001,2001,%,36.900000,X,
95,'340,Honduras,3022,ILOSTAT - Household survey,21155,Share of employment in agriculture in total employment,1,Total,6121,Value,2002,2002,%,38.800000,X,
95,'340,Honduras,3022,ILOSTAT - Household survey,21155,Share of employment in agriculture in total employment,1,Total,6121,Value,2003,2003,%,37.400000,X,
95,'340,Honduras,3022,ILOSTAT - Household survey,21155,Share of employment in agriculture in total employment,1,Total,6121,Value,2004,2004,%,34.900000,X,
