date,tmean_c,tmean_n,tmax_c,tmax_flag,tmin_c,tmin_flag,prcp_mm,prcp_flag
2017-03-03,17.06,13,23.78,,10.0,,0.0,G
2017-03-04,17.11,12,21.0,*,11.61,*,3.0,G
2017-03-05,18.5,13,22.39,*,12.0,*,0.0,G
2017-03-06,19.56,13,23.39,*,14.0,*,0.0,G
2017-03-07,20.67,13,25.0,*,14.0,*,0.0,G
2017-03-08,19.61,13,25.39,,12.39,,0.5,G
2017-03-09,18.5,12,23.0,,13.61,,0.0,G
2017-03-10,18.61,12,23.0,,14.0,,0.0,G
2017-03-11,19.72,13,24.0,*,14.78,*,0.0,G
2017-03-12,20.5,13,25.0,*,14.0,*,0.0,G
2017-03-13,19.94,10,25.61,,13.78,,0.0,G
2017-03-14,19.56,13,26.22,,13.78,,0.0,G
2017-03-15,16.17,12,25.22,,13.5,,0.0,G
2017-03-16,15.06,13,18.22,*,12.0,*,2.3,G
2017-03-17,15.22,13,18.0,*,10.5,*,0.0,G
2017-03-18,15.94,11,19.22,,10.5,,0.0,G
2017-03-19,16.22,13,20.0,,10.5,,0.0,G
2017-03-20,16.17,13,20.0,,10.5,,0.0,G
2017-03-21,18.17,12,23.0,*,10.0,*,0.0,G
2017-03-22,18.78,13,23.11,,9.22,,0.0,G
2017-03-23,17.67,13,22.89,,8.5,,0.0,G
2017-03-24,18.94,12,25.0,*,8.0,*,0.0,G
2017-03-25,19.33,13,25.0,,5.5,,0.0,G
2017-03-26,19.78,13,25.0,*,7.0,*,0.0,G
2017-03-27,19.06,10,25.5,,6.5,,0.0,G
2017-03-28,20.83,13,27.22,,6.61,,0.0,G
2017-03-29,20.83,12,28.0,*,14.0,*,0.0,G
2017-03-30,20.89,12,25.22,,13.5,,0.0,G
2017-03-31,22.11,13,28.0,*,12.0,*,0.0,G
2017-04-01,22.94,13,27.72,,12.72,,0.0,G
2017-04-02,22.06,11,28.0,,7.39,,0.0,G
2017-04-03,24.61,10,28.0,*,19.0,*,0.0,I
2017-04-04,21.78,12,28.72,,11.89,,0.0,G
2017-04-05,22.39,12,28.0,,12.0,,1.0,G
2017-04-06,22.5,13,28.5,,10.22,,0.0,G
2017-04-07,20.06,13,27.22,,10.22,,0.0,G
2017-04-08,20.67,13,24.78,,10.5,,0.0,G
2017-04-09,20.5,13,24.22,,12.39,,0.0,G
2017-04-10,21.5,13,25.61,,12.39,,0.0,G
2017-04-11,19.94,13,25.72,,12.5,,0.0,G
2017-04-12,19.06,13,24.28,,12.22,,0.0,G
2017-04-13,19.5,12,24.0,*,12.61,*,0.0,G
2017-04-14,19.5,13,24.39,,11.89,,0.0,G
2017-04-15,20.28,13,24.0,*,14.89,*,0.0,G
2017-04-16,21.17,13,25.61,*,15.0,*,0.0,G
2017-04-17,20.17,13,25.0,,8.5,,3.0,G
2017-04-18,21.78,13,26.0,,8.5,,18.5,G
2017-04-19,20.61,13,26.5,,12.5,,11.9,G
2017-04-20,20.06,13,25.89,,13.0,,7.1,G
2017-04-21,21.28,13,26.0,*,12.0,*,0.0,I
2017-04-22,21.61,13,26.11,,10.5,,17.0,G
2017-04-23,21.11,13,26.5,,11.5,,0.0,G
2017-04-24,19.83,11,25.0,,11.5,,4.8,G
2017-04-25,21.72,13,25.0,*,15.5,*,0.0,G
2017-04-26,21.83,13,25.72,,15.0,,0.0,G
2017-04-27,23.06,12,28.0,*,13.89,*,0.0,G
2017-04-28,20.94,13,27.72,,12.5,,0.0,G
2017-04-29,21.83,12,27.0,,12.5,,0.0,G
2017-04-30,22.61,13,27.0,*,17.0,*,35.3,G
2017-05-01,22.83,11,27.5,,16.5,,10.2,G
2017-05-02,21.72,12,26.0,,16.22,,13.7,G
2017-05-03,21.17,12,24.0,*,15.0,*,0.0,I
2017-05-04,19.89,13,24.89,,14.28,,1.5,G
2017-05-05,19.72,13,25.5,,14.0,,30.2,G
2017-05-06,18.89,13,23.5,,14.0,,0.0,G
2017-05-07,19.06,13,22.0,*,15.0,*,0.0,G
2017-05-08,19.72,13,22.28,,15.0,,0.0,G
2017-05-09,20.33,12,23.0,*,16.0,*,0.0,G
2017-05-10,21.17,13,24.22,,15.39,,0.0,G
2017-05-11,20.5,13,25.0,*,16.0,*,14.2,G
2017-05-12,20.44,13,25.39,,15.5,,13.7,G
2017-05-13,19.5,13,25.0,*,15.78,*,1.5,G
2017-05-14,20.11,11,28.78,*,15.0,*,13.7,G
2017-05-15,20.33,11,24.72,,10.0,,5.3,G
2017-05-16,21.17,11,25.22,,13.0,,31.5,G
2017-05-17,20.61,12,25.89,,12.89,,0.0,G
2017-05-18,21.17,13,25.89,,12.89,,0.8,G
2017-05-19,20.94,11,26.5,,14.0,,12.4,G
2017-05-20,20.33,12,26.5,,14.5,,1.3,G
2017-05-21,20.11,12,24.78,,15.0,,15.5,G
2017-05-22,19.11,13,24.61,,12.22,,0.0,G
2017-05-23,21.56,12,24.0,,15.5,,17.5,G
2017-05-24,21.67,12,25.5,,13.22,,0.0,G
2017-05-25,20.83,13,25.0,*,15.0,*,0.0,G
2017-05-26,20.67,9,26.0,,15.0,,11.7,G
2017-05-27,21.39,13,25.0,,15.5,,0.0,G
2017-05-28,21.22,12,25.5,,15.0,,14.2,G
2017-05-29,21.22,13,26.0,*,14.39,*,0.0,G
2017-05-30,20.06,13,26.5,,12.22,,0.0,G
2017-05-31,20.28,11,25.5,,12.22,,0.0,G
2017-06-01,20.78,12,24.22,,13.89,,0.0,G
2017-06-02,20.11,13,24.5,,15.0,,1.0,G
2017-06-03,21.06,13,24.5,,14.5,,0.0,G
2017-06-04,21.0,13,25.0,,14.5,,0.0,G
2017-06-05,21.72,11,27.0,*,15.89,*,0.0,G
2017-06-06,20.78,13,27.22,,14.0,,0.3,G
2017-06-07,21.78,11,25.5,,14.0,,0.0,G
2017-06-08,20.61,13,25.5,,13.5,,4.3,G
2017-06-09,19.67,13,26.5,,13.5,,17.8,G
2017-06-10,20.17,12,24.0,,15.0,,0.0,G
2017-06-11,20.06,13,24.5,,15.0,,1.3,G
2017-06-12,19.78,13,25.22,,14.39,,0.0,G
2017-06-13,20.72,12,25.5,,14.39,,2.8,G
2017-06-14,19.56,12,23.78,,14.5,,4.8,G
2017-06-15,19.67,13,24.0,,14.5,,11.2,G
2017-06-16,19.5,13,23.0,,14.5,,6.9,G
2017-06-17,19.5,13,23.5,,15.0,,5.1,G
2017-06-18,18.78,13,21.72,*,16.0,*,1.3,G
2017-06-19,18.28,12,21.0,,15.39,,1.5,G
2017-06-20,18.72,13,21.5,,15.5,,13.7,G
2017-06-21,18.78,13,23.0,*,15.61,*,5.1,G
2017-06-22,20.17,12,29.0,*,15.0,*,13.2,G
2017-06-23,20.61,13,24.0,,13.72,,0.0,G
2017-06-24,21.22,13,25.22,,13.72,,0.0,G
2017-06-25,20.72,12,25.22,,15.0,,0.5,G
2017-06-26,20.56,13,24.0,*,15.61,*,2.8,G
2017-06-27,20.28,13,24.22,*,13.0,*,0.0,G
2017-06-28,19.56,11,24.22,,13.39,,16.8,G
2017-06-29,20.89,13,24.22,*,16.0,*,7.1,G
2017-06-30,20.39,13,24.78,,11.72,,0.0,G
2017-07-01,20.06,13,24.0,,11.72,,0.0,G
2017-07-02,19.17,13,23.22,,13.72,,7.9,G
2017-07-03,19.67,12,22.78,,14.5,,0.0,G
2017-07-04,19.89,13,22.28,,13.5,,0.0,G
2017-07-05,18.56,13,23.22,,13.0,,10.2,G
2017-07-06,19.28,13,23.0,,12.22,,18.3,G
2017-07-07,20.61,12,23.72,,12.22,,10.2,G
2017-07-08,19.33,13,24.0,,13.0,,0.0,G
2017-07-09,20.39,11,23.39,*,13.72,*,0.0,G
2017-07-10,21.5,13,24.11,,13.61,,0.0,G
2017-07-11,20.5,13,24.0,,12.61,,0.0,G
2017-07-12,17.72,13,24.0,,14.0,,4.6,G
2017-07-13,17.78,13,21.0,,13.5,,0.3,G
2017-07-14,19.17,13,23.0,*,11.78,*,3.6,G
2017-07-15,20.67,11,23.0,,11.5,,0.0,G
2017-07-16,20.44,11,23.22,,14.78,,4.3,G
2017-07-17,20.39,12,23.61,,14.72,,0.5,G
2017-07-18,19.39,11,22.0,*,16.0,*,8.9,G
2017-07-19,20.5,12,24.0,*,15.0,*,0.0,G
2017-07-20,20.67,8,22.0,*,18.0,*,0.0,I
2017-07-21,18.22,13,22.39,,15.5,,0.0,G
2017-07-22,19.56,12,22.0,*,14.22,*,0.0,G
2017-07-23,20.17,13,23.22,,14.0,,0.0,G
2017-07-24,20.61,13,24.5,,12.78,,1.0,G
2017-07-25,20.28,12,24.61,,12.78,,0.0,G
2017-07-26,20.22,13,23.78,,15.22,,8.1,G
2017-07-27,19.78,12,23.22,,13.72,,0.5,G
2017-07-28,20.78,13,26.0,*,15.0,*,0.0,I
2017-07-29,20.72,13,24.22,,12.0,,0.0,G
2017-07-30,19.78,8,24.72,,12.0,,18.5,G
2017-07-31,20.94,13,25.0,,12.5,,0.5,G
2017-08-01,19.28,11,26.0,*,11.78,*,0.8,G
2017-08-02,21.17,12,25.0,*,14.0,*,15.7,G
2017-08-03,20.06,13,25.61,,12.39,,2.3,G
2017-08-04,21.44,12,25.0,*,17.0,*,0.0,G
2017-08-05,20.5,13,25.5,,15.78,,0.0,G
2017-08-06,20.06,12,23.28,,15.5,,0.5,G
2017-08-07,20.39,13,24.0,,15.28,,0.0,G
2017-08-08,20.06,13,24.0,,14.0,,0.0,G
2017-08-09,20.83,13,24.0,,14.0,,0.0,G
2017-08-10,20.44,13,25.5,,13.0,,6.3,G
2017-08-11,19.78,13,26.0,,12.5,,2.3,G
2017-08-12,20.61,13,23.89,,12.5,,0.3,G
2017-08-13,20.11,13,23.61,,14.5,,6.6,G
2017-08-14,20.5,11,24.0,*,17.0,*,3.6,G
2017-08-15,19.0,7,23.0,*,14.0,*,10.9,G
2017-08-16,20.44,13,24.28,,11.39,,0.0,G
2017-08-17,20.44,13,23.72,,14.5,,0.0,G
2017-08-18,20.22,12,23.72,,12.5,,0.0,G
2017-08-19,20.61,13,23.39,*,15.0,*,0.0,G
2017-08-20,20.67,13,24.0,*,16.78,*,0.0,G
2017-08-21,19.28,12,24.28,,15.0,,3.3,G
2017-08-22,19.44,12,24.0,*,11.61,*,0.0,G
2017-08-23,19.94,11,24.61,,11.61,,0.5,G
2017-08-24,19.83,11,25.0,,12.72,,25.7,G
2017-08-25,19.44,13,23.72,,12.72,,6.1,G
2017-08-26,20.44,13,24.0,*,13.78,*,0.0,G
2017-08-27,20.5,12,25.0,*,11.11,*,0.5,G
2017-08-28,19.89,13,26.0,,11.0,,0.0,G
2017-08-29,19.89,13,26.0,,12.78,,3.3,G
2017-08-30,18.94,12,25.0,,12.22,,0.0,G
2017-08-31,20.44,13,24.22,,12.22,,12.4,G
2017-09-01,20.33,12,24.28,,13.11,,12.7,G
2017-09-02,21.83,13,25.0,*,14.0,*,7.1,E
2017-09-03,19.94,13,25.28,,13.61,,25.1,G
2017-09-04,20.56,13,24.0,*,12.0,*,0.0,G
2017-09-05,21.89,11,27.22,*,14.78,*,0.0,G
2017-09-06,20.39,13,26.0,,10.22,,1.3,G
2017-09-07,21.33,13,25.22,,10.22,,11.4,G
2017-09-08,21.5,13,25.22,*,15.0,*,0.0,G
2017-09-09,19.89,10,25.5,,13.22,,50.0,G
2017-09-10,21.33,11,26.0,*,12.72,*,0.0,G
2017-09-11,19.06,12,26.28,,11.89,,39.9,G
2017-09-12,19.17,12,24.39,,13.39,,16.3,G
2017-09-13,20.5,11,28.0,*,14.61,*,5.8,G
2017-09-14,20.67,13,25.22,,13.5,,0.0,G
2017-09-15,21.56,12,25.22,,13.5,,0.0,G
2017-09-16,22.39,11,25.0,*,,,0.0,G
2017-09-17,21.22,13,25.5,,13.61,,0.0,G
2017-09-18,19.39,10,24.22,*,13.0,*,31.2,G
2017-09-19,19.67,12,24.5,,13.39,,18.3,G
2017-09-20,19.83,13,24.72,,14.11,,0.3,G
2017-09-21,20.94,13,25.28,,14.0,,7.1,G
2017-09-22,20.11,13,26.0,*,16.0,*,2.8,G
2017-09-23,19.11,13,24.0,,15.5,,1.5,G
2017-09-24,19.11,12,24.5,,13.22,,1.0,G
2017-09-25,18.61,13,25.0,*,15.0,*,8.4,G
2017-09-26,19.44,13,22.0,*,15.0,*,0.8,G
2017-09-27,21.06,13,24.0,*,16.0,*,2.3,G
2017-09-28,20.94,12,24.5,,14.0,,0.0,G
2017-09-29,20.0,13,24.39,,14.0,,0.0,G
2017-09-30,19.61,13,24.89,,15.61,,46.2,G
2017-10-01,19.06,12,22.78,,15.61,,40.6,G
2017-10-02,19.5,11,22.22,,15.0,,0.0,G
2017-10-03,20.22,13,26.0,*,15.0,*,0.0,G
2017-10-04,20.67,13,26.22,,12.5,,2.3,G
2017-10-05,19.5,13,24.22,,12.5,,15.5,G
2017-10-06,17.89,13,22.5,,15.22,,1.0,G
2017-10-07,18.11,12,23.61,*,16.0,*,5.1,G
2017-10-08,19.67,13,23.0,*,16.0,*,5.3,G
2017-10-09,20.11,13,26.0,*,12.0,*,0.0,G
2017-10-10,20.17,13,28.0,*,13.0,*,5.6,G
2017-10-11,18.06,13,21.0,*,12.22,*,1.3,G
2017-10-12,19.33,13,22.0,*,15.0,*,6.6,G
2017-10-13,18.83,13,22.0,,14.5,,0.0,G
2017-10-14,19.06,12,22.0,*,16.0,*,0.0,G
2017-10-15,20.22,11,23.0,*,16.61,*,2.3,G
2017-10-16,19.39,12,23.22,,15.5,,0.0,G
2017-10-17,20.11,10,22.28,,15.89,,0.0,G
2017-10-18,19.67,13,23.22,*,17.0,*,0.0,G
2017-10-19,19.94,13,23.72,,16.22,,9.4,G
2017-10-20,20.33,10,23.0,*,17.0,*,0.0,G
2017-10-21,20.06,13,23.0,*,16.0,*,0.0,G
2017-10-22,18.61,13,23.28,,13.22,,0.0,G
2017-10-23,18.39,13,23.0,,13.22,,1.3,G
2017-10-24,18.78,13,21.39,,13.78,,0.0,G
2017-10-25,17.06,13,18.0,*,16.0,*,15.5,G
2017-10-26,14.22,13,18.72,,13.0,,23.6,G
2017-10-27,16.0,11,18.0,*,12.72,*,0.0,G
2017-10-28,16.83,12,20.0,*,15.78,*,0.5,G
2017-10-29,16.11,10,18.39,*,14.0,*,35.3,G
2017-10-30,17.67,13,21.0,*,11.61,*,0.0,G
2017-10-31,17.89,12,21.5,,11.5,,0.0,G
2017-11-01,19.06,13,23.0,*,15.0,*,0.0,G
2017-11-02,20.0,11,23.39,,15.0,,0.3,G
2017-11-03,19.17,13,23.78,,15.89,,0.0,G
2017-11-04,17.72,12,23.61,,14.72,,0.0,G
2017-11-05,17.44,11,28.0,,12.0,,0.0,G
2017-11-06,17.17,13,20.0,*,14.0,*,0.0,G
2017-11-07,17.44,12,20.22,,14.0,,1.3,G
2017-11-08,16.72,9,21.5,,14.22,,0.3,G
2017-11-09,16.22,13,20.22,,8.5,,0.0,G
2017-11-10,15.06,13,19.61,,8.5,,0.0,G
2017-11-11,16.28,13,17.22,,14.39,,0.0,G
2017-11-12,17.56,11,20.0,*,15.61,*,0.3,G
2017-11-13,17.5,13,29.0,,14.89,,0.0,G
2017-11-14,16.28,12,20.89,,15.0,,0.0,G
2017-11-15,17.5,11,19.39,,14.22,,0.0,G
2017-11-16,16.06,13,20.0,,13.61,,0.0,G
2017-11-17,15.94,12,18.22,,11.5,,0.0,G
2017-11-18,17.22,13,26.78,*,10.61,*,1.3,G
2017-11-19,16.06,11,21.22,,7.28,,0.0,G
2017-11-20,16.28,13,20.11,,7.28,,0.3,G
2017-11-21,17.22,12,21.22,,11.0,,0.0,G
2017-11-22,18.83,12,23.61,*,8.61,*,0.0,G
2017-11-23,15.83,12,23.72,,7.61,,0.0,G
2017-11-24,14.89,13,17.0,*,11.0,*,0.0,G
2017-11-25,18.06,13,22.0,*,10.0,*,0.0,G
2017-11-26,16.33,10,23.0,,9.5,,0.0,G
2017-11-27,14.17,9,20.11,,11.0,,0.0,G
2017-11-28,16.28,12,20.0,*,10.0,*,0.0,G
2017-11-29,15.44,13,20.22,,10.39,,0.0,G
2017-11-30,14.78,13,18.5,,11.0,,0.0,G
2017-12-01,15.39,9,17.22,,13.0,,0.0,G
2017-12-02,17.28,12,20.0,*,14.5,*,0.0,G
2017-12-03,15.56,13,19.39,,13.0,,1.0,G
2017-12-04,17.0,11,20.0,*,13.0,*,0.0,G
2017-12-05,18.83,12,21.22,*,15.0,*,0.0,G
2017-12-06,17.83,13,21.5,,13.0,,0.0,G
2017-12-07,18.06,13,21.0,,13.0,,0.0,G
2017-12-08,18.56,13,23.0,*,11.61,*,0.0,G
2017-12-09,15.06,12,24.0,,11.61,,64.5,G
2017-12-10,9.33,12,12.11,*,3.78,*,0.0,G
2017-12-11,11.11,12,14.0,*,8.0,*,0.0,G
2017-12-12,13.44,11,20.0,,8.5,,0.0,G
2017-12-13,12.61,13,15.61,,8.5,,0.0,G
2017-12-14,18.56,13,25.0,*,6.0,*,0.0,G
2017-12-15,19.78,13,25.0,,7.0,,0.0,G
2017-12-16,16.61,12,18.0,*,14.0,*,0.0,G
2017-12-17,16.72,12,19.0,,12.61,,0.0,G
2017-12-18,17.56,13,20.22,,12.61,,0.0,G
2017-12-19,16.78,13,19.61,*,12.0,*,0.0,G
2017-12-20,17.72,13,24.0,,11.89,,0.5,G
2017-12-21,18.44,13,22.0,*,13.0,*,0.3,G
2017-12-22,17.83,13,22.28,,13.0,,0.0,G
2017-12-23,18.67,10,22.0,*,14.0,*,0.0,G
2017-12-24,17.17,13,22.61,,13.5,,0.0,G
2017-12-25,14.94,12,17.0,*,13.0,*,0.0,I
2017-12-26,15.5,12,17.61,,12.5,,0.0,G
2017-12-27,16.89,13,20.0,*,11.61,*,0.0,G
2017-12-28,15.5,12,20.0,,11.5,,0.0,G
2017-12-29,15.11,11,18.28,,11.61,,0.0,G
2017-12-30,15.67,13,18.0,*,12.0,*,0.0,G
2017-12-31,17.72,12,21.0,*,13.0,*,0.0,G
2018-01-01,16.39,12,21.5,,12.5,,0.0,G
2018-01-02,16.06,13,19.5,,11.0,,0.0,G
2018-01-03,14.56,12,19.22,,11.0,,0.0,G
2018-01-04,14.11,13,17.0,*,11.0,*,0.0,G
2018-01-05,13.0,11,17.0,,9.72,,0.0,G
2018-01-06,12.22,12,15.78,,8.39,,0.0,I
2018-01-07,14.17,12,16.0,*,11.0,*,0.0,G
2018-01-08,17.94,12,24.0,*,4.78,*,0.0,G
2018-01-09,16.39,12,25.0,,4.5,,0.0,G
2018-01-10,15.83,11,22.0,*,8.0,*,0.0,G
2018-01-11,16.44,14,23.22,,6.61,,0.0,I
2018-01-12,16.5,13,22.78,,6.61,,0.0,G
2018-01-13,11.61,13,21.61,,7.0,,0.0,G
2018-01-14,9.22,12,12.61,,7.78,,0.0,G
2018-01-15,10.11,12,12.0,*,7.78,*,0.0,G
2018-01-16,13.28,12,15.39,,9.22,,0.0,G
2018-01-17,11.22,11,13.0,*,10.0,*,0.0,G
2018-01-18,11.61,13,15.0,*,1.0,*,0.0,G
2018-01-19,14.94,13,21.78,,9.22,,0.0,G
2018-01-20,17.06,13,19.39,*,13.0,*,0.0,G
2018-01-21,18.17,13,22.0,*,14.61,*,0.0,G
2018-01-22,18.83,12,22.0,,15.0,,0.0,G
2018-01-23,18.22,13,22.78,,14.61,,0.0,G
2018-01-24,17.89,13,21.0,*,13.0,*,0.0,G
2018-01-25,15.78,13,20.39,,13.11,,0.0,G
2018-01-26,15.89,13,18.61,,13.0,,0.0,G
2018-01-27,17.83,13,21.0,*,14.0,*,0.0,G
2018-01-28,17.83,12,21.5,,11.5,,0.0,G
2018-01-29,17.39,13,21.0,,12.5,,0.5,G
2018-01-30,16.33,13,19.0,*,14.0,*,0.0,G
2018-01-31,14.44,13,19.61,,13.0,,1.0,G
2018-02-01,17.72,13,21.0,*,13.61,*,0.0,G
2018-02-02,18.11,13,21.0,,13.39,,0.0,G
2018-02-03,16.78,13,19.0,*,14.0,*,0.0,G
2018-02-04,18.39,12,22.22,*,13.0,*,0.3,G
2018-02-05,18.56,12,23.5,,12.0,,0.0,G
2018-02-06,18.11,13,23.61,,12.0,,0.0,G
2018-02-07,17.5,13,21.61,,12.39,,0.0,G
2018-02-08,17.06,13,21.39,,12.61,,1.5,G
2018-02-09,17.39,12,21.39,*,13.0,*,0.0,G
2018-02-10,19.11,13,23.0,*,14.61,*,0.0,G
2018-02-11,18.89,11,25.22,*,6.0,*,0.0,G
2018-02-12,17.33,12,25.61,,9.0,,0.0,G
2018-02-13,17.17,13,20.78,,9.0,,2.0,G
2018-02-14,16.78,13,21.22,,11.22,,0.0,G
2018-02-15,17.5,12,21.0,*,12.78,*,0.0,G
2018-02-16,17.11,12,21.0,*,10.78,*,0.0,G
2018-02-17,17.39,13,22.0,*,9.0,*,0.0,G
2018-02-18,18.39,13,23.0,,8.39,,0.0,G
2018-02-19,18.28,13,24.0,*,10.0,*,0.0,G
2018-02-20,18.39,12,24.61,,6.61,,0.0,G
2018-02-21,18.72,11,24.89,,6.61,,0.0,G
2018-02-22,18.78,12,24.28,,6.72,,0.0,G
2018-02-23,17.5,13,24.22,,11.0,,0.0,G
2018-02-24,17.89,11,23.0,*,10.0,*,2.3,G
2018-02-25,17.28,11,23.5,,5.61,,0.0,G
2018-02-26,18.33,12,24.11,*,6.61,*,0.0,G
2018-02-27,17.78,13,24.72,,6.0,,0.0,G
2018-02-28,18.56,12,23.0,*,12.78,*,0.0,G
2018-03-01,19.17,13,26.22,*,4.72,*,0.0,G
2018-03-02,17.56,11,26.78,,3.39,,0.0,G
2018-03-03,18.22,11,23.22,,8.22,,0.0,G
2018-03-04,17.56,12,22.28,,10.22,,0.0,G
2018-03-05,18.72,13,23.0,*,11.0,*,0.0,G
2018-03-06,18.22,13,25.0,*,5.0,*,0.0,G
2018-03-07,18.33,13,25.22,,2.61,,0.0,G
2018-03-08,17.67,10,25.22,,2.61,,0.0,G
2018-03-09,20.83,11,25.39,*,12.0,*,0.0,I
2018-03-10,21.11,13,28.0,*,7.0,*,0.0,G
2018-03-11,21.5,13,28.89,,6.39,,0.0,G
2018-03-12,21.89,13,28.11,,6.5,,0.0,G
2018-03-13,21.28,13,27.61,,9.22,,0.0,G
2018-03-14,18.67,13,25.22,,14.0,,0.0,G
2018-03-15,16.17,11,22.61,,14.0,,0.0,G
2018-03-16,19.39,11,25.0,*,12.61,*,0.8,G
2018-03-17,20.72,13,25.72,,10.5,,0.0,G
2018-03-18,20.39,11,27.0,*,9.0,*,0.0,G
2018-03-19,21.67,13,28.0,*,10.0,*,0.0,G
2018-03-20,21.39,12,28.0,*,7.0,*,0.0,G
2018-03-21,21.06,13,28.22,,6.5,,0.0,G
2018-03-22,19.67,13,28.22,,10.5,,0.0,G
2018-03-23,18.72,13,24.0,*,14.0,*,0.0,G
2018-03-24,18.89,13,24.0,*,12.78,*,0.0,G
2018-03-25,19.83,11,26.0,*,11.0,*,0.0,G
2018-03-26,21.11,12,26.61,,8.5,,0.0,G
2018-03-27,21.28,13,26.5,,12.22,,0.0,G
2018-03-28,22.06,13,27.0,*,14.0,*,0.0,G
2018-03-29,21.28,13,27.0,,7.5,,0.0,G
2018-03-30,21.5,13,27.0,,7.5,,0.0,G
2018-03-31,19.28,12,26.5,,8.5,,0.0,G
2018-04-01,18.72,13,24.0,,8.0,,0.0,G
2018-04-02,19.56,13,24.0,*,7.0,*,0.0,G
2018-04-03,19.78,11,24.61,,7.28,,0.0,G
2018-04-04,20.5,13,25.0,*,15.0,*,1.3,G
2018-04-05,20.67,13,28.0,*,14.61,*,0.0,G
2018-04-06,19.72,13,24.39,,7.0,,0.0,G
2018-04-07,19.11,13,25.5,,7.0,,1.0,G
2018-04-08,22.39,12,26.0,*,13.61,*,0.0,G
2018-04-09,20.22,12,26.0,,10.28,,0.0,G
2018-04-10,20.61,13,25.89,,10.28,,0.0,G
2018-04-11,21.44,6,25.22,,14.28,,7.9,E
2018-04-12,19.83,12,24.22,,11.5,,0.0,G
2018-04-13,20.28,11,24.5,,11.0,,0.0,G
2018-04-14,20.44,13,25.0,,11.0,,2.3,G
2018-04-15,19.94,13,24.5,,15.0,,0.0,G
2018-04-16,13.06,13,23.5,,12.0,,0.0,G
2018-04-17,14.94,10,19.0,*,11.61,*,0.0,G
2018-04-18,20.33,11,27.0,*,9.0,*,0.0,G
2018-04-19,20.44,13,27.11,,8.5,,0.0,G
2018-04-20,20.33,12,23.89,,11.11,,0.0,G
2018-04-21,20.61,13,24.39,,15.0,,0.0,G
2018-04-22,22.89,13,27.22,*,12.0,*,0.0,G
2018-04-23,22.72,12,28.5,,11.0,,0.0,G
2018-04-24,22.78,13,27.0,,11.0,,0.0,G
2018-04-25,22.11,12,27.0,,13.39,,0.0,G
2018-04-26,21.11,11,26.5,,13.39,,2.5,G
2018-04-27,18.5,13,26.5,,14.5,,35.8,G
2018-04-28,19.83,12,23.0,*,12.0,*,16.0,G
2018-04-29,20.89,11,25.0,*,14.0,*,0.0,G
2018-04-30,20.72,12,25.11,,15.5,,0.0,G
2018-05-01,21.17,13,25.0,*,14.61,*,2.0,G
2018-05-02,21.28,12,25.78,,14.61,,0.0,G
2018-05-03,21.56,13,25.39,,15.0,,0.0,G
2018-05-04,21.17,13,25.22,,15.0,,0.0,G
2018-05-05,21.28,12,24.39,,11.5,,0.0,G
2018-05-06,20.0,9,25.0,,9.78,,0.0,G
2018-05-07,19.39,13,24.72,,10.28,,0.0,G
2018-05-08,18.39,12,22.89,,10.28,,0.0,G
2018-05-09,19.5,12,23.0,*,11.61,*,0.0,G
2018-05-10,20.44,11,25.0,*,13.0,*,0.0,G
2018-05-11,21.56,12,25.0,*,11.78,*,0.0,G
2018-05-12,21.94,10,26.61,,11.78,,0.0,G
2018-05-13,19.56,13,26.0,,13.61,,4.8,G
2018-05-14,19.5,12,25.0,,15.0,,4.8,G
2018-05-15,20.72,12,25.0,*,13.61,*,3.3,G
2018-05-16,20.94,11,26.0,*,12.0,*,4.3,G
2018-05-17,20.11,13,25.78,,11.39,,2.5,G
2018-05-18,20.28,13,25.39,,11.39,,0.0,G
2018-05-19,20.17,12,25.61,,12.22,,36.6,G
2018-05-20,21.11,12,25.0,*,14.0,*,7.1,G
2018-05-21,21.61,13,25.5,,13.5,,0.0,G
2018-05-22,21.28,12,27.0,*,11.0,*,0.0,G
2018-05-23,19.44,13,25.0,,11.0,,0.0,G
2018-05-24,19.44,13,25.0,*,16.5,*,0.8,G
2018-05-25,19.06,11,25.39,,15.5,,29.7,G
2018-05-26,20.33,12,23.39,,13.28,,1.8,G
2018-05-27,20.17,13,24.0,*,15.61,*,11.2,G
2018-05-28,21.17,13,24.39,*,15.0,*,2.0,G
2018-05-29,21.11,11,24.78,,15.0,,0.5,G
2018-05-30,20.72,13,27.61,*,16.5,*,1.3,G
2018-05-31,18.44,11,25.0,,13.5,,0.0,G
2018-06-01,18.89,12,23.5,,13.5,,4.3,G
2018-06-02,20.0,13,24.0,*,15.0,*,0.0,G
2018-06-03,18.67,13,24.28,,13.78,,4.6,G
2018-06-04,20.11,12,23.0,*,15.0,*,3.3,G
2018-06-05,19.83,13,24.0,*,15.5,*,1.5,G
2018-06-06,20.33,12,24.22,,14.78,,10.4,G
2018-06-07,20.56,12,24.61,,14.61,,0.0,G
2018-06-08,19.39,12,24.39,*,14.61,*,34.0,G
2018-06-09,19.56,13,23.5,,14.5,,0.0,G
2018-06-10,20.0,11,23.22,,12.5,,0.0,G
2018-06-11,19.67,13,24.0,,12.5,,19.3,G
2018-06-12,19.17,11,25.0,,13.78,,6.9,G
2018-06-13,18.67,13,25.61,,13.78,,3.3,G
2018-06-14,19.22,13,24.0,*,15.22,*,1.8,G
